"ram ashre","ram ashre"
"mukesh  chotu","mukesh  chotu"
"heeralal sahu","heeralal sahu"
"ram singh","ram singh"
"leela ram  bablu","leela ram  bablu"
"vicky","vicky"
"ashwani kumar","ashwani kumar"
"vidyadatt josi","vidyadatt josi"
"manish sharma","manish sharma"
"manjar alam","manjar alam"
"alok yadav","alok yadav"
"pawan","pawan"
"ravi kumar","ravi kumar"
"mamu ram","mamu ram"
"harmani","harmani"
"ajit","ajit"
"naresh","naresh"
"sunil singh","sunil singh"
"satish","satish"
"sita saran","sita saran"
"najimuddin","najimuddin"
"om prakash","om prakash"
"madan mohan lal","madan mohan lal"
"satish","satish"
"vicky","vicky"
"khangara ram","khangara ram"
"ashish kumar","ashish kumar"
"anil","anil"
"ashok kumar","ashok kumar"
"aman","aman"
"ajay kumar","ajay kumar"
"nasir husain","nasir husain"
"alaudin","alaudin"
"mohan lal sharma","mohan lal sharma"
"abhishek","abhishek"
"manoj kumar","manoj kumar"
"amit sharma s/o- late. dev sharma","amit sharma s/o- late. dev sharma"
"sujan s/o rajesh","sujan s/o rajesh"
"rubal khurana","rubal khurana"
"jitender","jitender"
"lakhmi chand","lakhmi chand"
"raja","raja"
"narsingh pal","narsingh pal"
"anil kumar","anil kumar"
"kanwar sain","kanwar sain"
"ram lal","ram lal"
"lakhmi chand","lakhmi chand"
"vijay kumar","vijay kumar"
"tarun suyal","tarun suyal"
"surinder kumar","surinder kumar"
"jakir","jakir"
"hitesh","hitesh"
"bhushan","bhushan"
"chirag","chirag"
"piyush","piyush"
"vinod","vinod"
"kishan lal","kishan lal"
"amar thuruwasn ganeshwaran","amar thuruwasn ganeshwaran"
"irfan","irfan"
"ranju sharma","ranju sharma"
"praveen","praveen"
"mohd saddam","mohd saddam"
"ramu  ramesh","ramu  ramesh"
"shekhar","shekhar"
"sateesh","sateesh"
"naveen","naveen"
"somesh","somesh"
"mahfooz","mahfooz"
"sandeep  kummer","sandeep  kummer"
"p.kamesh","p.kamesh"
"afjal ali","afjal ali"
"hemraj","hemraj"
"satish kumar jangid","satish kumar jangid"
"ravi ram","ravi ram"
"jaspal","jaspal"
"sunil kumar","sunil kumar"
"mhendar singh","mhendar singh"
"raju","raju"
"dilsad","dilsad"
"nasiar khan","nasiar khan"
"raju","raju"
"pintu","pintu"
"mukesh kumar","mukesh kumar"
"nitin sharma","nitin sharma"
"umesh patidar","umesh patidar"
"subodh","subodh"
"mahesh jatav","mahesh jatav"
"wasimuddin","wasimuddin"
"keshav kumar","keshav kumar"
"rupak kanti dass","rupak kanti dass"
"sultan singh","sultan singh"
"dheeraj joshi","dheeraj joshi"
"rajesh","rajesh"
"sh ramnarayan","sh ramnarayan"
"sh tejpal singh","sh tejpal singh"
"vikram singh","vikram singh"
"jedu","jedu"
"vishal","vishal"
"yogender","yogender"
"anand","anand"
"sehbaj khan","sehbaj khan"
"ashok kumar","ashok kumar"
"prakash","prakash"
"manish kumar","manish kumar"
"soni prasad","soni prasad"
"venkatswaran rama swamy","venkatswaran rama swamy"
"ravi parkash papan","ravi parkash papan"
"birju","birju"
"devender","devender"
"rajan","rajan"
"ghasiram koli","ghasiram koli"
"suraj","suraj"
"sonu","sonu"
"rajesh","rajesh"
"nagender  shambhu","nagender  shambhu"
"aakash","aakash"
"ramphal","ramphal"
"raju","raju"
"jitendra kumar","jitendra kumar"
"sunil","sunil"
"naveen","naveen"
"varun gupta","varun gupta"
"mangal singh","mangal singh"
"rakesh tyagi","rakesh tyagi"
"ankur","ankur"
"nazim","nazim"
"krishan dass","krishan dass"
"dhurve singh","dhurve singh"
"govind","govind"
"rohtash","rohtash"
"anand singh","anand singh"
"sandeep kumar","sandeep kumar"
"boduram","boduram"
"kashi nath singh","kashi nath singh"
"aashish kumar","aashish kumar"
"vijay","vijay"
"virender","virender"
"surender nath saini","surender nath saini"
"munshi lal","munshi lal"
"dharmender","dharmender"
"shiva singhal","shiva singhal"
"ramchander","ramchander"
"rakesh","rakesh"
"raju  budh bahadur","raju  budh bahadur"
"raju  budh bahadur","raju  budh bahadur"
"manoj","manoj"
"basant","basant"
"pawan","pawan"
"rahish","rahish"
"salim","salim"
"sonu kumar","sonu kumar"
"sanjai sharma","sanjai sharma"
"vikash atwal","vikash atwal"
"raud ali","raud ali"
"nitesh","nitesh"
"dharm singh","dharm singh"
"rukshan","rukshan"
"sunil gupta","sunil gupta"
"ajay","ajay"
"devik jain  chikku","devik jain  chikku"
"yash garg","yash garg"
"anjeev kumar jain","anjeev kumar jain"
"sudarshan","sudarshan"
"rajesh","rajesh"
"rajesh","rajesh"
"ramnath  rahul","ramnath  rahul"
"ashok kumar","ashok kumar"
"harpreet yadav","harpreet yadav"
"kapil","kapil"
"kapil","kapil"
"vikas","vikas"
"vijay","vijay"
"dhurender singh","dhurender singh"
"gulab singh","gulab singh"
"sishpal","sishpal"
"shambhu","shambhu"
"rattan kumar","rattan kumar"
"dhisa ram","dhisa ram"
"rashid","rashid"
"banshi","banshi"
"mohit agnihothri","mohit agnihothri"
"deepak yadav","deepak yadav"
"teekam","teekam"
"girraj","girraj"
"sanjeev","sanjeev"
"chetan porwal","chetan porwal"
"laxman rai","laxman rai"
"surendar","surendar"
"dharambir","dharambir"
"yogesh kumar","yogesh kumar"
"manish sasodiya","manish sasodiya"
"gaurav","gaurav"
"satish","satish"
"raj kishore","raj kishore"
"taushif raza","taushif raza"
"ankur sharma","ankur sharma"
"dhirender","dhirender"
"munnu","munnu"
"narendera","narendera"
"naresh","naresh"
"pradeep kumar","pradeep kumar"
"ramkish","ramkish"
"rajendra  pandey","rajendra  pandey"
"biru ram","biru ram"
"dhiraj singh","dhiraj singh"
"bhola yadav","bhola yadav"
"ashish","ashish"
"satyam","satyam"
"anand chauhan","anand chauhan"
"नीरज गुप","नीरज गुप"
"rajender prasad","rajender prasad"
"mujibu rehman","mujibu rehman"
"parmod","parmod"
"sanjay  sanju","sanjay  sanju"
"rahim","rahim"
"gyan prakash","gyan prakash"
"bobbi","bobbi"
"rakesh kumar","rakesh kumar"
"satishmoolchandbaba","satishmoolchandbaba"
"mohd. arif","mohd. arif"
"mahendra kumar","mahendra kumar"
"navjoot","navjoot"
"rajkumar  raju","rajkumar  raju"
"siddharth","siddharth"
"chetram","chetram"
"jagdish","jagdish"
"mustafa","mustafa"
"parmod kumar","parmod kumar"
"sushil kumar","sushil kumar"
"mukul tiwari","mukul tiwari"
"satish chandra","satish chandra"
"sarjeet","sarjeet"
"abdul","abdul"
"rakesh kumar","rakesh kumar"
"dhanraj sharma","dhanraj sharma"
"mehandi hasan","mehandi hasan"
"vicky","vicky"
"mohd .nimat","mohd .nimat"
"sahid","sahid"
"deepak ahalawat","deepak ahalawat"
"chander pal","chander pal"
"sanjay","sanjay"
"paramjeet s/o ishaklal","paramjeet s/o ishaklal"
"thakur das","thakur das"
"sunil kumar","sunil kumar"
"rakesh kumar","rakesh kumar"
"prem singh negi","prem singh negi"
"rakesh yadav  jony","rakesh yadav  jony"
"kuldeep kukreti","kuldeep kukreti"
"babuddin","babuddin"
"manoj kumar","manoj kumar"
"sahab singh","sahab singh"
"parsuram prasad","parsuram prasad"
"sudhir","sudhir"
"amit","amit"
"bhuneshwar","bhuneshwar"
"garib das","garib das"
"rahul","rahul"
"bhupen dawara","bhupen dawara"
"nikhil yadav","nikhil yadav"
"lokender","lokender"
"vishal rastogi","vishal rastogi"
"sartaj","sartaj"
"shankar malhotra","shankar malhotra"
"dhramender","dhramender"
"sunil kumar","sunil kumar"
"bhagipuri","bhagipuri"
"rahul dubey","rahul dubey"
"ravinder mandal","ravinder mandal"
"manmath nayak","manmath nayak"
"sanjay sharma","sanjay sharma"
"md aalam","md aalam"
"varun bansal","varun bansal"
"aman mandal","aman mandal"
"rinku","rinku"
"tulsiram","tulsiram"
"ahmad","ahmad"
"mohit chaudhary","mohit chaudhary"
"brijpal pal","brijpal pal"
"virender","virender"
"rishaw","rishaw"
"naroo orf narayan","naroo orf narayan"
"farjand","farjand"
"shankar","shankar"
"rajat kuamr","rajat kuamr"
"sidhant tomar","sidhant tomar"
"pankaj malik","pankaj malik"
"anil kumar","anil kumar"
"sagar","sagar"
"om parkash","om parkash"
"bitto","bitto"
"sandeep  tomar","sandeep  tomar"
"sonu","sonu"
"fhaishal amahad","fhaishal amahad"
"krishan kumar","krishan kumar"
"sujata","sujata"
"anand kumar","anand kumar"
"manoj kumar","manoj kumar"
"naveen joshi","naveen joshi"
"partap singh","partap singh"
"arun","arun"
"pawan kumar","pawan kumar"
"sajid","sajid"
"dakshina murthi","dakshina murthi"
"sohan singh urf rupsingh","sohan singh urf rupsingh"
"rajendra pal","rajendra pal"
"naveen kumar","naveen kumar"
"banwarilal","banwarilal"
"ravi kumar","ravi kumar"
"rasab","rasab"
"ajay","ajay"
"shelesh","shelesh"
"pitar topo","pitar topo"
"siraj","siraj"
"bisto","bisto"
"kishan sharma","kishan sharma"
"surender kumar","surender kumar"
"parveen suyal","parveen suyal"
"lokesh","lokesh"
"sanpat","sanpat"
"mukesh kumar","mukesh kumar"
"khalid","khalid"
"sandeep","sandeep"
"phool chand","phool chand"
"vipin","vipin"
"ravi swarnkar","ravi swarnkar"
"aanad prkash goyal","aanad prkash goyal"
"beragi singh","beragi singh"
"sunil","sunil"
"nagender","nagender"
"boby","boby"
"krishan","krishan"
"kishor negi","kishor negi"
"ajay kumar","ajay kumar"
"sachin","sachin"
"sarik","sarik"
"mubashir ali","mubashir ali"
"heera lal","heera lal"
"deshraj","deshraj"
"mohd. salim","mohd. salim"
"narender singh","narender singh"
"kamlesh","kamlesh"
"deepu kumar","deepu kumar"
"moshin raza","moshin raza"
"shyam pratap singh  happy","shyam pratap singh  happy"
"vishal","vishal"
"aamir","aamir"
"vipin kumar","vipin kumar"
"jaipal","jaipal"
"mohamad awar","mohamad awar"
"tanveer","tanveer"
"harishen  munna","harishen  munna"
"ajay","ajay"
"ajay","ajay"
"phool kuwar  mangal singh","phool kuwar  mangal singh"
"kaluram saini","kaluram saini"
"pawan kumar","pawan kumar"
"sunil","sunil"
"aryan","aryan"
"salim","salim"
"satan choudhary","satan choudhary"
"raju singh","raju singh"
"prmod paswan","prmod paswan"
"shri gyan chnad","shri gyan chnad"
"nasim","nasim"
"sajid ali","sajid ali"
"nadir","nadir"
"sanjeev","sanjeev"
"deepak  lucky","deepak  lucky"
"saddam","saddam"
"mustak ahmed","mustak ahmed"
"kunj bihari","kunj bihari"
"tushar bansal","tushar bansal"
"mukesh kumar","mukesh kumar"
"vijendar","vijendar"
"bhojaram","bhojaram"
"nitesh","nitesh"
"lakh ram","lakh ram"
"sukhbeer singh","sukhbeer singh"
"dinesh kumar","dinesh kumar"
"kiran kumar","kiran kumar"
"rishabh kumar","rishabh kumar"
"sukhavinder singh","sukhavinder singh"
"jai bhagwan","jai bhagwan"
"suresh chand","suresh chand"
"govind","govind"
"heera lal","heera lal"
"jai kumar","jai kumar"
"rajkumar","rajkumar"
"sunil kumar  bunty","sunil kumar  bunty"
"selva raj","selva raj"
"amar nath","amar nath"
"majid ansari","majid ansari"
"sugai vishwas","sugai vishwas"

"nishant","nishant"
"taufik alam","taufik alam"
"rohit","rohit"
"rajesh","rajesh"
"om prakash","om prakash"
"amit","amit"
"prahlad","prahlad"
"munder lal","munder lal"
"harender","harender"
"bhura khan","bhura khan"
"priti","priti"
"sandeep","sandeep"
"gaurav","gaurav"
"ramesh chand tirvedi","ramesh chand tirvedi"
"akash lal","akash lal"
"tek chand s/o nanu ram r/o h.no.105, 3rd floor, pk","tek chand s/o nanu ram r/o h.no.105, 3rd floor, pk"
"sh. bharu singh","sh. bharu singh"
"sehnawaj","sehnawaj"
"mandu ram","mandu ram"
"kamaldeep","kamaldeep"
"sarabjeet singh","sarabjeet singh"
"luv kumar  tony","luv kumar  tony"
"lakshya sharma","lakshya sharma"
"jahgeer","jahgeer"
"vijay","vijay"
"sunil kumar","sunil kumar"
"nishant","nishant"
"rajesh kumar","rajesh kumar"
"vivek","vivek"
"sanjay handda","sanjay handda"
"aaenab sheikh","aaenab sheikh"
"vikash mirdha","vikash mirdha"
"nitin gupta","nitin gupta"
"mohad islam","mohad islam"
"matadeen","matadeen"
"irshad  sameer","irshad  sameer"
"lali","lali"
"ram lal","ram lal"
"lehru lal","lehru lal"
"newal kishor","newal kishor"
"ravindr","ravindr"
"ravindra singh kandari","ravindra singh kandari"
"pawan jangir","pawan jangir"
"surendra","surendra"
"tinku","tinku"
"rati pal","rati pal"
"jisaan","jisaan"
"atul jalan","atul jalan"
"anil kumar","anil kumar"
"mnoj sethi","mnoj sethi"
"sunil garg","sunil garg"
"mukesh","mukesh"
"hansraj","hansraj"
"anoop singh patwal","anoop singh patwal"
"ashish yadav","ashish yadav"
"aaftab aslam","aaftab aslam"
"amrit","amrit"
"arman","arman"
"constable  sanjai kumar","constable  sanjai kumar"
"ameer divan","ameer divan"
"jawed ahmad","jawed ahmad"
"nitin  or rohit","nitin  or rohit"
"gopiram atal","gopiram atal"
"vikash pandy","vikash pandy"
"bilal","bilal"
"ramesh babu","ramesh babu"
"naresh semwal","naresh semwal"
"joholal soren","joholal soren"
"akansh anand","akansh anand"
"harsh singh bisht","harsh singh bisht"
"sonu kumar","sonu kumar"
"suraj","suraj"
"kishan yadav","kishan yadav"
"rakesh  gupta","rakesh  gupta"
"pushpendr","pushpendr"
"raj karan","raj karan"
"chettan","chettan"
"pavan kumar sharma","pavan kumar sharma"
"sukhdev singh","sukhdev singh"
"sudhir kumar","sudhir kumar"
"shubham","shubham"
"shiv charan","shiv charan"
"katwa","katwa"
"sukhbir singh","sukhbir singh"
"monu","monu"
"sonu pandey","sonu pandey"
"anash","anash"
"yogendr","yogendr"
"riyajudin","riyajudin"
"pawan kumar","pawan kumar"
"shyam kishn","shyam kishn"
"raju","raju"
"ravi kumar","ravi kumar"
"himanshu","himanshu"
"mohd. aslam","mohd. aslam"
"vicky  gaggi","vicky  gaggi"
"rajeev","rajeev"
"firoj","firoj"
"deepak","deepak"
"charan singh","charan singh"
"aftab","aftab"
"akash","akash"
"rahul sharma","rahul sharma"
"ajay","ajay"
"prem kumar","prem kumar"
"sukar yadav","sukar yadav"
"fida hussain monu","fida hussain monu"
"mohd zaid","mohd zaid"
"govind bari  goma","govind bari  goma"
"parbhudayal","parbhudayal"
"prince verma","prince verma"
"ujir khan","ujir khan"
"akash gupta","akash gupta"
"neeraj singh","neeraj singh"
"kumari archana chauhan","kumari archana chauhan"
"ram bhajan","ram bhajan"
"raju gupta","raju gupta"
"mandeep kumar","mandeep kumar"
"inderjeet  munna","inderjeet  munna"
"ashu","ashu"
"prakesh gupta","prakesh gupta"
"sandeep","sandeep"
"ashok kumar","ashok kumar"
"mool chand","mool chand"
"harender singh","harender singh"
"vinod kumar","vinod kumar"
"momin kureshi","momin kureshi"
"mamraj sharma s/o genda lal sharma","mamraj sharma s/o genda lal sharma"
"rakesh sharma","rakesh sharma"
"ramkumari devi","ramkumari devi"
"durganand","durganand"
"rajat kumar","rajat kumar"
"md aariv","md aariv"
"wasim","wasim"
"ravinder","ravinder"
"wasim","wasim"
"satish","satish"
"mohit","mohit"
"yeshpal","yeshpal"
"bhauk tyagi","bhauk tyagi"
"manish kumar","manish kumar"
"sunil","sunil"
"shyam sunder","shyam sunder"
"ravi","ravi"
"ramesh ram","ramesh ram"
"sunil uref gouradhan jat","sunil uref gouradhan jat"
"sachin kumar sharma","sachin kumar sharma"
"shashi pandit","shashi pandit"
"pankaj kumar","pankaj kumar"
"rehaan","rehaan"
"ashok","ashok"
"parveen","parveen"
"mangol jao singh","mangol jao singh"
"rai singh","rai singh"
"suraj kumar","suraj kumar"
"kishan kumar","kishan kumar"
"arif hussain","arif hussain"
"yash","yash"
"vijay singhal","vijay singhal"
"akilsonu","akilsonu"
"rahul","rahul"
"rahul sharma","rahul sharma"
"vijay kumar","vijay kumar"
"ashok pal","ashok pal"
"vikas kumar","vikas kumar"
"jabir","jabir"
"sajju","sajju"
"amit kumar  mona","amit kumar  mona"
"manoj kumar","manoj kumar"
"pappu","pappu"
"golu","golu"
"sachin","sachin"
"raj kumar","raj kumar"
"tej pal singh","tej pal singh"
"ankit","ankit"
"kundan singh","kundan singh"
"ashish kumar","ashish kumar"
"bhopal","bhopal"
"yogendra","yogendra"
"rajend","rajend"
"parveen","parveen"
"sumender pradhan","sumender pradhan"
"subham","subham"
"rameshwar kumar","rameshwar kumar"
"neeraj","neeraj"
"bal kishan  bunty","bal kishan  bunty"
"anish","anish"
"banty","banty"
"sunil chauhan","sunil chauhan"
"rahul sharma","rahul sharma"
"sohail","sohail"
"ijhar khan  golu","ijhar khan  golu"
"shadab ali","shadab ali"
"ashok pandey","ashok pandey"
"suraj","suraj"
"deepak","deepak"
"md. asif  sahil  ashu","md. asif  sahil  ashu"
"abdul hamid","abdul hamid"
"suraj hajara","suraj hajara"
"virender","virender"
"bijender","bijender"
"subodh","subodh"
"chander shekar","chander shekar"
"pawan","pawan"
"chotan","chotan"
"babul al","babul al"
"deepak","deepak"
"deepak","deepak"
"omi","omi"
"ramesh","ramesh"
"devraj","devraj"
"nankesh","nankesh"
"salman","salman"
"jitender","jitender"
"rajna","rajna"
"dharm pal s/o nawal singh","dharm pal s/o nawal singh"
"dinesh","dinesh"
"naulakh","naulakh"
"vikash arora","vikash arora"
"faimuddin","faimuddin"
"harbhajan singh","harbhajan singh"
"mohd zaki","mohd zaki"
"rahim","rahim"
"balbir singh","balbir singh"
"ashu","ashu"
"hardeep","hardeep"
"sadod ali","sadod ali"
"ram charan","ram charan"
"kirpa sankar","kirpa sankar"
"hukma ram","hukma ram"
"anil  arvind","anil  arvind"
"nrotam dat","nrotam dat"
"surindera rajpal","surindera rajpal"
"navnit garg","navnit garg"
"sunil chopra","sunil chopra"
"sonu kumar","sonu kumar"
"sukhdev prasad","sukhdev prasad"
"amit kumar nagliya","amit kumar nagliya"
"vishal chaudhary","vishal chaudhary"
"lokesh kumar","lokesh kumar"
"inkoo","inkoo"
"मुकेश","मुकेश"
"rajesh gupta","rajesh gupta"
"naresh kumar","naresh kumar"
"dhirender","dhirender"
"aakash kumar","aakash kumar"
"ramvir","ramvir"
"samim  sonu","samim  sonu"
"vijay kumar","vijay kumar"
"pransis kallu","pransis kallu"
"bacche singh","bacche singh"
"govind patel","govind patel"
"ram dayal","ram dayal"
"mannulal","mannulal"
"pankaj jina","pankaj jina"
"rahul kumar","rahul kumar"
"ravi","ravi"
"yogesh chahar","yogesh chahar"
"vikash","vikash"
"dildar khan","dildar khan"
"pankaj chaudhary","pankaj chaudhary"
"balraj singh","balraj singh"
"manish","manish"
"samon","samon"
"kuldeep singh","kuldeep singh"
"neeraj sahgal","neeraj sahgal"
"lal chand","lal chand"
"hawa singh","hawa singh"
"mukesh bluni","mukesh bluni"
"roopsingh","roopsingh"
"dilawar","dilawar"
"rakesh kumar","rakesh kumar"
"paras","paras"
"laxman","laxman"
"ankur baliyan","ankur baliyan"
"madan mohan meena","madan mohan meena"
"vinay","vinay"
"deepak sharma","deepak sharma"
"parvez","parvez"
"gorav","gorav"
"rohit kumar","rohit kumar"
"rajnish dev","rajnish dev"
"revndrshing","revndrshing"
"anjani kumar","anjani kumar"
"sufian","sufian"
"arman","arman"
"rohit","rohit"
"raj kumar choudhry","raj kumar choudhry"
"rohit","rohit"
"sanchit mittal","sanchit mittal"
"tanmay","tanmay"
"abdul rahuf","abdul rahuf"
"sakcham","sakcham"
"surendar","surendar"
"sachin singh","sachin singh"
"ranjit singh","ranjit singh"
"ghanshyam","ghanshyam"
"rahul jain","rahul jain"
"rakesh","rakesh"
"pradep","pradep"
"dhananjai","dhananjai"
"sumer malik","sumer malik"
"santosh kumar dube","santosh kumar dube"
"kishor rai","kishor rai"
"pankaj mishra","pankaj mishra"
"rajiv goyal","rajiv goyal"
"parvej","parvej"
"hemant","hemant"
"chintan saini","chintan saini"
"tejpal","tejpal"
"anil","anil"
"dinesh tyagi","dinesh tyagi"
"chote","chote"
"mohd suleman","mohd suleman"
"neeraj kumar","neeraj kumar"
"nitin  bhura","nitin  bhura"
"sagir ahmad","sagir ahmad"
"harish sharma","harish sharma"
"said mohmad","said mohmad"
"shivam avwsthi","shivam avwsthi"
"munna kumar  pankaj","munna kumar  pankaj"
"paratibha","paratibha"
"sanjay kumar tripathi","sanjay kumar tripathi"
"sant ram","sant ram"
"surgyan","surgyan"
"narender saini","narender saini"
"naresh kumar","naresh kumar"
"suresh","suresh"
"sh amrik singh","sh amrik singh"
"pappe das","pappe das"
"shri ratan lal","shri ratan lal"
"shri  aladeen","shri  aladeen"
"shankar","shankar"
"ashad madik","ashad madik"
"santosh","santosh"
"anil  taini","anil  taini"
"mohd. gulzar","mohd. gulzar"
"inkoo","inkoo"
"aajiv","aajiv"
"stephen topo","stephen topo"
"asrf","asrf"
"sonu","sonu"
"dama  rajanna","dama  rajanna"
"shahnawaz","shahnawaz"
"mukesh kumar","mukesh kumar"
"anil singh kushwah","anil singh kushwah"
"bada ahari","bada ahari"
"vikram singh","vikram singh"
"salim","salim"
"yogesh chandra joshi","yogesh chandra joshi"
"sudhir","sudhir"
"megharaj kirad","megharaj kirad"
"kamlesh kumar urf sonu s/o harish","kamlesh kumar urf sonu s/o harish"
"anuj","anuj"
"ravinder kumar","ravinder kumar"
"ravi","ravi"
"subodh","subodh"
"dinesh kumar","dinesh kumar"
"trilok chand","trilok chand"
"vikrant","vikrant"
"rantesh","rantesh"
"punit","punit"
"sudhir","sudhir"
"saad","saad"
"umashankar  pappu","umashankar  pappu"
"arvind","arvind"
"sandeep","sandeep"
"sandeep","sandeep"
"bhala ram","bhala ram"
"kamal kishor","kamal kishor"
"shashi bhusan","shashi bhusan"
"suresh kumar","suresh kumar"
"ravindra singh","ravindra singh"
"naresh kumar","naresh kumar"
"arvind kiran","arvind kiran"
"harish","harish"
"rajender","rajender"
"arvind kumar  sonu","arvind kumar  sonu"
"shivam arora","shivam arora"
"mohd chand babu","mohd chand babu"
"arun","arun"
"ram dev yadav","ram dev yadav"
"tanvir ahmad","tanvir ahmad"
"aarif","aarif"
"nishant chintu","nishant chintu"
"ram dulare","ram dulare"
"jawahar singh","jawahar singh"
"shankar lal","shankar lal"
"jaswant singh","jaswant singh"
"pawan","pawan"
"sukhram","sukhram"
"suresh kumar","suresh kumar"
"harun rasheed","harun rasheed"
"manoj singh","manoj singh"
"sandeep kapoor","sandeep kapoor"
"prem ballabh","prem ballabh"
"vivek","vivek"
"deepak","deepak"
"raja rawat","raja rawat"
"ashish kumar","ashish kumar"
"deepak","deepak"
"waseem","waseem"
"boby","boby"
"mithun kumar","mithun kumar"
"javid","javid"
"rahul yadav","rahul yadav"
"happy  jagjeet","happy  jagjeet"
"parmod tiwari","parmod tiwari"
"parveen kumar","parveen kumar"
"anurag","anurag"
"sh. ram lal","sh. ram lal"
"heera singh","heera singh"
"ranjeet","ranjeet"
"deepak ram","deepak ram"
"ashok kumar","ashok kumar"
"meeta lal gurjar","meeta lal gurjar"
"hashim","hashim"
"rakesh jatav","rakesh jatav"
"umar farooq","umar farooq"
"fakerey alam","fakerey alam"
"krishan lal krishna","krishan lal krishna"
"adarsh","adarsh"
"krishna","krishna"
"krishna","krishna"
"jagdish prasad","jagdish prasad"
"vicky","vicky"
"पंकज","पंकज"
"vipin kumar panday","vipin kumar panday"
"pawan","pawan"
"gyanender singh  jawahar singh","gyanender singh  jawahar singh"
"faim","faim"
"mohd. nafish","mohd. nafish"
"sajid","sajid"
"shahid","shahid"
"rahul","rahul"
"ramchander","ramchander"
"ranjeet singh","ranjeet singh"
"toshar bhatiya","toshar bhatiya"
"sakib","sakib"
"arun kaushik","arun kaushik"
"mukesh","mukesh"
"jai prakash singh","jai prakash singh"
"hansraj","hansraj"
"jagdish","jagdish"
"rajkumar","rajkumar"
"usmaan","usmaan"
"bhim singh","bhim singh"

"meer hashan","meer hashan"
"sagar","sagar"
"manav shankar","manav shankar"
"raj kumar","raj kumar"
"sohanpal","sohanpal"
"arun kumar","arun kumar"
"anwar hussain","anwar hussain"
"rajan","rajan"
"sumit chugh","sumit chugh"
"dipak garg","dipak garg"
"narender","narender"
"pankaj","pankaj"
"deepak","deepak"
"ajay kumar","ajay kumar"
"rishu","rishu"
"amina singh","amina singh"
"navdeep rana  mani","navdeep rana  mani"
"bahadur singh","bahadur singh"
"mohit kumar","mohit kumar"
"rohit","rohit"
"layman paswan","layman paswan"
"mohit","mohit"
"vikrant","vikrant"
"akash  dabbu","akash  dabbu"
"mahendra","mahendra"
"jasiram","jasiram"
"mukesh kumar echra","mukesh kumar echra"
"amit","amit"
"anil kumar","anil kumar"
"arjun","arjun"
"deepak","deepak"
"sharwan singh","sharwan singh"
"nitin kumar","nitin kumar"
"kishore yadav","kishore yadav"
"m ithilesh","m ithilesh"
"prince shonak","prince shonak"
"ajay manjhi","ajay manjhi"
"mohd. arbaz","mohd. arbaz"
"mohd faiz  kallu","mohd faiz  kallu"
"tofik ahmed","tofik ahmed"
"mohd. kalam","mohd. kalam"
"rakesh","rakesh"
"karan singh","karan singh"
"sandeep singh","sandeep singh"
"sunny","sunny"
"vikram singh rawat","vikram singh rawat"
"mahendra salani","mahendra salani"
"dinesh  mishra","dinesh  mishra"
"biraj pal","biraj pal"
"mukesh singh","mukesh singh"
"rahmat ali","rahmat ali"
"nepal","nepal"
"gopesh","gopesh"
"sunil kumar","sunil kumar"
"rahmat ali","rahmat ali"
"surender  kala","surender  kala"
"bharat dendor","bharat dendor"
"sanjay khemchandani","sanjay khemchandani"
"rakesh khatik","rakesh khatik"
"rakesh kumar","rakesh kumar"
"pavnesh","pavnesh"
"pardeep rahul","pardeep rahul"
"rizwan","rizwan"
"sachin","sachin"
"devender singh","devender singh"
"narender","narender"
"mantosh","mantosh"
"shivam koushik","shivam koushik"
"aman sharma","aman sharma"
"vijay kumar","vijay kumar"
"chitu","chitu"
"satish kumar sharma","satish kumar sharma"
"km arti","km arti"
"shobhit prsad","shobhit prsad"
"gordhanlal","gordhanlal"
"nitin kumar","nitin kumar"
"bharat singh","bharat singh"
"sangeeta","sangeeta"
"gordhan gujar","gordhan gujar"
"jitu","jitu"
"jyoti","jyoti"
"moh. raees","moh. raees"
"chandu","chandu"
"suraj","suraj"
"amit abrol","amit abrol"
"brijshwaer","brijshwaer"
"kishan singh adhkari","kishan singh adhkari"
"atul","atul"
"kunal sharma","kunal sharma"
"neeraj kumar","neeraj kumar"
"kulbir singh","kulbir singh"
"vinay kasyap","vinay kasyap"
"siddarth chakrwarti","siddarth chakrwarti"
"deepak","deepak"
"abhishek","abhishek"
"anuj kaushik","anuj kaushik"
"vinay kumar","vinay kumar"
"deepak","deepak"
"sachin gayakwad","sachin gayakwad"
"pintu","pintu"
"ram parsad","ram parsad"
"kawa lal","kawa lal"
"dhermendra","dhermendra"
"deepak","deepak"
"rajesh kumar","rajesh kumar"
"mohd. ilyaash","mohd. ilyaash"
"bijender","bijender"
"narender","narender"
"raju kumar","raju kumar"
"raja  vikash","raja  vikash"
"madan","madan"
"sukhbeer singh","sukhbeer singh"
"shobhit kumar","shobhit kumar"
"vijay","vijay"
"ramu yadav","ramu yadav"
"shahwaj","shahwaj"
"dharm singh thakur","dharm singh thakur"
"joginder","joginder"
"vinod","vinod"
"amit kumar nagpal","amit kumar nagpal"
"vedprakash","vedprakash"
"sunil kumar","sunil kumar"
"ajeem","ajeem"
"ranjan","ranjan"
"mohd.afzal","mohd.afzal"
"krishan","krishan"
"harkesh kumar","harkesh kumar"
"himanshu","himanshu"
"anand goswami","anand goswami"
"vickky","vickky"
"dharmender kumar tiwari","dharmender kumar tiwari"
"raju","raju"
"chander perkash","chander perkash"
"dinesh kumar dogra","dinesh kumar dogra"
